"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Greene County","VA","Charlottesville","51","079",1775,269000,274000,279000,264488.5,259900,260945,267990,247750,259900,260990,259900,259000,255500,245000,243990,255000,239000,249900,243990,259450,261990,259450,257000,243990,241990,254990,249900,254990,249900,249900,249900,269800,269000,259990,259945,249000,259450,259945,259900,259000,249995,261990,267495,269990,264950,259000,264990,264700,266990,259000,269000,256990,249900,249900,243250,249000,250000,249900,269900,239000,226000,225000,227000,239000,249950,256900,249000,250000,239900,246105,249995,269000,267500,275000,275000,269900,265500,264990,259900,259250,269925,269925,264990,259450,262400,259900,269900,279995,279947.5,297750,285000,279995,266000,259000,265000,280650,284900,267000,287000,296458,289900,299900,268995,264990,269990,299450,289000,294990,292445,282400,297398.5,308950
"Banks County","GA",,"13","011",1776,,,,,,,,,,,,,,,,,,,164000,164000,161000,141900,139900,148000,158000,151500,143400,144900,145000,139750,139700,152500,149950,160750,155000,159900,153450,150000,164000,150000,170000,189000,199900,205700,199900,168000,171450,168000,174700,179500,185000,185000,187450,210000,2e+05,199950,2e+05,213329,179500,150000,167500,175000,172507,187450,198000,189450,184000,193450,199900,199900,194450,199450,176068.5,177137,176068.5,194950,199900,193500,189700,176068.5,189000,208800,199400,210105,224950,224950,210000,189900,215000,224900,244900,211492.5,234900,229500,237091.5,250000,219950,244500,279900,274900,276950,264100,266950,264900,267400,245000,245000,250000,252900,239500,245000,241450
"Schuyler County","NY",,"36","097",1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,182500,180000,174900,169000,164900,159000,165000,169900,165000,160000,168450,167000,184900,189000,194950,195000,188750,181500,194900,179500,179000,170000,179000,181750,181750,191250,184900,179000,172450,159500,162500,163750,159700,167000,178000,183450,179000,179000,177777,179450,179000,179000,179000,175900,171450,169900,173000,171500,169900
"Lamar County","GA","Atlanta-Sandy Springs-Roswell","13","171",1778,155700,156500,161950,165800,151250,139500,140000,147700,139900,147450,144950,125000,110000,106900,110000,119000,109950,114450,125000,125000,134500,129900,132400,134900,141450,129000,115400,117450,125000,124900,129900,119900,119000,119900,135820,125000,125000,129900,129900,125000,125000,129900,128750,115450,109900,120000,124900,129000,129000,121950,129900,134900,147400,134950,139000,134900,139000,134900,127200,129900,132020,129900,129900,119650,120000,129900,139900,137900,136950,134900,134900,137500,149900,154900,149900,144900,149900,139900,139900,139950,149500,149700,149500,149900,150000,150000,159000,153000,153950,154900,154900,152900,151450,150000,151000,149900,159900,165900,167900,174900,174900,172120,169900,168800,169500,174700,168500,161980,158400,159900,167000,174415
"Unicoi County","TN","Johnson City","47","171",1779,139900,149900,164250,143450,154500,175000,170500,169000,170500,174950,172000,159900,167450,165000,159900,152450,149900,149900,149900,149900,140000,140000,137900,133000,129900,134900,132750,129900,137850,149900,143000,140000,146950,145000,135000,125000,123500,120000,125950,137000,144950,135000,143750,137000,135000,134000,129000,128900,121900,115356,123750,125900,126700,134900,141200,134950,130000,130000,134900,132218.5,149450,149900,159000,165000,147000,145000,145000,149900,144900,144900,139900,139900,139900,139900,138950,144900,149900,149000,149900,167450,163950,160000,168000,172500,184900,170000,169000,149900,149900,148000,149900,159450,139900,146950,149450,153000,157950,159900,150000,164450,179500,179500,175900,175000,177900,175000,171400,157900,154500,157450,165000,150000
"Pemiscot County","MO",,"29","155",1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000,126250,125000,105000,120000,125000,109950,121250,119900,112000,112000,124950,125000,126500,125000,110750,109500,115750,113700,98950,98900,95000
"Montour County","PA","Bloomsburg-Berwick","42","093",1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249700,239900,232400,224900,224900,209900,198000,185000,204900,199950,202000,208750,199450,207500
"Mariposa County","CA",,"06","043",1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272990,265000,269445,255450,249900,249000,262450,285000,249950,275000,299900,292000,298500,293500,279900,279450,279000,279000,269000,275000,269000,269000,269000,269000,285500,279000,266200,249500,245000,250000,259900,259900,268900,259900,274500,295000,292500,287000,280000,279000,270000,272000,283500,304000,325000,299000,299500,299000,325000,3e+05,325000,319000,317170,297000,323800,324400,325000,325000,324950,329000,329000,329000,335000,329500,329000,325000,319000,319000,319500,312000,322500,344900
"Johnson County","TN",,"47","091",1783,239000,231950,239000,233900,230000,234950,229950,229900,239000,239000,239000,239000,239000,224900,235000,239500,239000,229500,229250,229000,229000,229900,238000,242500,238500,245900,239450,219000,216950,216950,212000,194500,194500,199000,199000,199000,198500,198000,199900,199000,197000,198500,190000,198500,189900,199000,199250,199500,191850,189900,191850,199500,199450,195000,189700,195000,179450,189000,195000,189950,189250,181250,179000,189250,179000,189700,199000,199250,199000,199900,199000,198500,190000,197000,189950,190000,189000,197206,198500,184750,179950,169900,175000,179900,180000,179900,179900,179900,179000,179900,182250,186450,187000,187450,189900,199000,198000,189900,179000,182450,185000,199900,215949.5,208942.5,209900,218000,225000,219900,217450,208992,206492.5,219950
"Bosque County","TX",,"48","035",1784,157000,157000,134900,139000,150000,149000,149000,154900,150000,149500,149000,149000,137000,145000,140000,139000,145000,139900,145000,139950,139900,139000,143000,139500,130000,139000,135000,135000,139900,129700,130000,129750,135000,135000,139500,149000,139500,139500,135000,129250,138400,139000,139900,138400,135000,135000,138500,135000,139250,149500,149000,142200,144950,139000,139000,145000,139250,139999,139000,135000,138900,139999,138500,142449.5,139449.5,144900,139450,159000,168500,162400,162400,159900,169000,179000,174500,162400,179000,179500,180000,174500,175000,159900,159900,159000,159900,159000,159000,159000,159900,154000,164000,164000,169000,154700,149900,153650,145000,145000,152500,159000,167450,159000,169000,179900,165000,172100,162495,158750,159750,157250,179500,179950
"Hart County","KY",,"21","099",1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102425,117000,129500,134500,139700,139900,139900,139900,139900,142000,129750,135000,139700,129950
"Sainte Genevieve County","MO",,"29","186",1786,143900,149000,154900,149900,148900,149900,149700,149700,149900,144900,144900,144900,139900,144900,145000,129900,136000,134950,129900,124450,130000,124900,122500,119900,119900,119900,119900,124900,114900,110990,114400,110495,109500,109000,111000,104500,119500,110000,126950,129900,129900,111900,107900,107900,109900,109900,109900,114700,118000,113250,119900,129700,124900,127200,124500,122250,129900,129900,129900,135900,129900,127900,129000,127400,124900,129900,134950,129900,129900,127750,127000,128950,128000,121755.5,127750,132400,129900,114900,122500,129450,129000,129000,129000,129450,122400,124900,132450,135000,135000,125900,125900,119900,122900,129900,127250,125250,127250,129000,124950,133900,139900,153900,162400,148400,134900,139700,139500,132500,120000,121450,139900,139900
"Clayton County","IA",,"19","043",1787,,,,,,,,,122450,117250,118000,115950,114900,110000,110000,107500,108500,99500,109000,119000,105000,114950,119000,109750,114900,117000,119000,119000,119000,107000,119000,125000,119500,120000,119750,103500,96000,97000,99000,99000,96000,98500,115000,111900,111950,111900,119000,119000,117000,124700,125000,125000,120000,129000,129000,129500,130000,125000,113700,105500,109750,105500,108500,108000,118900,126200,119500,116250,109500,110000,117500,107450,116250,115000,116250,135000,139000,139000,129000,129900,138500,129700,121250,118500,118500,117750,121200,123750,118000,122500,131950,135000,139000,135000,142500,136462.5,135750,136762.5,138462.5,128500,128500,124900,127000,131900,149300,149900,135750,135750,132500,127000,124000,124950
"Franklin County","AR",,"05","047",1788,,,,,,,,,,,,,,,,111750,111750,98450,105000,109000,102250,118625,116500,116500,117375,99900,89900,91000,99900,105000,97200,94950,105000,105000,107450,102450,114000,103400,104200,97950,112500,101000,99900,94500,95000,89900,92200,94500,84000,84900,85000,85000,90950,88450,92400,92950,92900,94500,99900,99900,97400,94900,92900,99900,99900,101450,99900,95000,94900,93200,88900,89900,93200,89900,92000,93500,89900,89900,89900,89750,89900,89000,80000,81750,85000,86500,99500,103000,105000,114900,104950,105000,109999,112400,109900,107450,98950,104950,109000,103950,118950,118950,117950,116000,111450,109500,109950,112000,109900,112900,125000,124900
"Lincoln County","WY",,"56","023",1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255500,249000,264000,264500,258000,259950,274000,282000,272450,299000,299000,299000,299000,299000,310000,302000,305000,322000,298800,299000,295500,298800,309500,319000,299000,292000,322250,329900,329000,337500,339450,335000,322000,339000,337000,339000,329500,334000,335000,349450,350000
"Fentress County","TN",,"47","049",1790,179000,179500,179250,179000,169900,166650,167400,169829.5,178750,174950,175000,164950,162900,159900,155000,149950,149000,145000,139900,139900,142200,139450,138000,129900,128200,124400,129000,125000,120000,119000,119000,114900,119000,109900,99700,104900,107900,108500,119000,122500,123700,139900,139900,148000,137000,139900,139900,149500,139900,149900,149900,149900,129950,134500,139450,139900,145000,139900,139900,139900,139450,139900,139900,139900,149700,139950,139450,148450,157900,154950,154950,149900,147500,136500,149000,144950,150000,146464.5,139914.5,144000,139350,134900,129900,137500,139914.5,141250,139900,139900,139900,140000,139500,139700,138000,138000,138000,138000,137750,136500,139700,160000,159900,170950,166250,159000,156000,162500,165500,157500,149900,150000,149900,162500
"Cross County","AR",,"05","037",1791,,,,,,,,,,,,,,107000,105250,114500,103900,112450,107900,107900,116900,119900,116900,107500,115900,106200,119000,115950,114700,119450,115900,124900,120000,120900,116900,115950,114900,115000,129900,134500,127450,125000,110000,121250,126000,123900,109950,114900,119200,114900,116700,120000,120000,129900,129900,129900,125450,125450,120000,116500,129900,124000,124500,125750,135000,135000,141200,140250,144200,135000,129000,128250,119900,116950,130000,125500,128950,128000,130000,124500,127950,127950,121500,119700,120750,119900,129000,130000,129900,129700,129250,126000,129500,133230,129900,122450,125000,119900,118950,119900,110500,119900,124480.5,125000,126480.5,118005.5,109900,99900,110500,110250,110500,128000
"Pike County","GA","Atlanta-Sandy Springs-Roswell","13","231",1792,215000,206000,194900,187600,164950,174900,179900,179900,195995,185000,179900,179900,170000,170000,174800,168000,163450,164900,164900,155900,152400,149900,149900,159900,159900,159900,159900,157450,162500,172000,169450,169950,169950,174950,169900,177450,180900,175000,174450,179900,179900,188000,182200,199900,225000,222000,206380,220950,224900,223450,218000,219000,219000,199900,196950,189950,189000,198000,199000,195000,197500,194950,196250,196250,204900,204900,229154,224000,214000,199999,192500,175000,165000,169449.5,171999.5,189900,195000,199500,214900,209900,205000,205000,214950,239900,237450,229900,219900,235000,234900,264900,269900,269900,265000,269900,274900,274900,269900,269000,259900,259900,259900,249500,244900,250000,250000,269450,269700,279900,288850,279900,289900,289900
"Morgan County","GA","Atlanta-Sandy Springs-Roswell","13","211",1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,274950,274900,279000,298900,279900,284900,286950,297000,279000,274900,269000,269000,279000,280000,274450,271900,262450,259000,280000,265900,289000,289000,289900,288450,280500,269900,266200,269900,269000,267750,280000,269900,284900,289000,289000,289000,299000,299375,299999,299750,299000,299900,304900,315000,319000,327500,336400,336500,335000,335000,335000,316500,298250,309000,293500,320655,322827.5,339000,347500,360000,349900,349900,337750,339450,349900,339000,329950,330000,324997.5,315000,319000,320650,319900,329000,339000,341950,345000,338200,334900,334000
"Socorro County","NM",,"35","053",1794,156450,154900,154900,166000,158500,158000,159000,155000,172250,170000,170000,169000,169000,149950,159900,151000,158500,150000,158000,151500,151000,162500,159000,158500,151900,154000,154000,152250,150000,144900,137500,137500,150000,138500,146500,139000,138900,138450,129000,135000,158000,150000,153000,150000,156500,152000,155000,160000,160000,150000,148500,146250,148000,148000,147750,148500,149000,148000,148500,150000,148000,148000,149900,147900,144000,144500,150000,150000,150000,149600,149950,156000,169500,150000,152500,155000,160000,155000,150000,149000,142000,140000,139500,139000,139750,149000,149000,151250,142000,138000,135000,134950,136000,141500,151000,159950,160000,152000,149950,149900,149500,145000,149000,144037,142500,145000,140000,140000,140000,140000,140000,150000
"Grant County","AR","Little Rock-North Little Rock-Conway","05","053",1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500,139500,139250,129900,133000,133000,135900,129900,126700,125000,129900,119900,119900,119900,119900,119900,119900,118500,110000,116400,114900,124500,133750,149950,154400,139900,149900,144950,142400,145000,129900,129900,129900,129900,129900,139000,134450,138250,138250,148500,148900,143450,144450,136000,139900,124500,127150,124900,132000,148500,144250,149950,149900,144500,139900,134150,132000,153900,148200,151900,162500,159950,159900,154900,144900,144950,144950,154900,153000,159950,169700,159900,157900,142000,145000,140950,145000,149900,149900,149900,144200,149900,152450
"Bristol City","VA","Kingsport-Bristol-Bristol","51","520",1796,129900,139900,139900,140500,134900,129950,139900,128900,124900,124500,119500,115900,105700,98200,105950,105500,105000,112700,99900,99000,110900,110400,105000,109900,109900,109900,114000,109900,1e+05,103500,100450,99900,99000,101950,109900,109000,109000,109900,97500,108400,115450,115900,110200,111500,114900,115425,112000,111000,115000,112000,109900,109900,119900,114975,117450,119900,119900,118900,111250,105900,101700,101700,108750,106500,109875,115750,115900,113500,115000,115700,119900,119175,117750,118500,118500,119900,124900,127000,127000,127000,124500,120850,120850,118000,118000,119000,119985,122000,119994,115500,118950,116900,113500,113000,109900,109900,114674.5,114900,118900,121950,129900,119000,119000,122900,119000,119000,117000,111250,124175,125850,121200,125850
"Yancey County","NC",,"37","199",1797,229000,229000,229000,229000,225000,225000,225000,219900,219900,225000,225000,225000,219950,209500,209000,199900,204950,209000,205500,215000,219000,219000,205450,215000,219000,214500,222000,224150,227250,224900,215000,215000,219900,214950,224600,219900,225000,225000,229250,249000,245000,245000,249000,249900,239900,249000,249000,250000,242500,225000,212000,207400,225000,212000,225000,225000,229000,229000,239000,238700,229000,205000,239900,248300,250000,265000,265000,275000,275000,279000,289000,289000,275000,259900,259000,265000,269999,275000,275000,279000,275000,284000,289000,289000,284000,274900,266250,287000,289700,284900,279950,275000,279000,278950,275000,279000,274800,266950,255000,260000,275000,287000,293500,294000,299000,299000,299000,299000,294250,279000,275000,294500
"Chaffee County","CO",,"08","015",1798,379000,354500,339000,329000,329000,332250,325000,325000,317750,315000,299000,315000,299900,3e+05,299900,299900,299900,298500,298000,298000,298750,289250,289000,279950,280000,283750,289900,289900,284950,289000,284950,289500,289000,289250,279000,285000,298950,299000,309500,315000,315000,325000,325000,320000,325000,320000,324750,320000,322250,325000,325000,332500,342300,339000,346750,346200,346200,344950,345000,345000,339900,345750,349500,371500,379000,380250,374000,374500,374900,350000,379000,399000,422500,425000,435000,429000,425500,417000,397500,395000,399000,377500,365000,369250,370000,379000,398000,396500,398000,405500,415000,419000,425000,419900,419000,419900,424450,399000,419950,429000,425000,424900,439000,434925,445000,450000,459000,465000,462500,465000,469000,465000
"Union County","IL",,"17","181",1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139450,149900,133400,130900,139000,126500,126500,126500,116850,1e+05,97500,99000,97500,99000
"Avery County","NC",,"37","011",1800,299000,299000,289950,289900,285000,285000,285000,286250,280000,279900,277000,277000,269900,274900,278500,287000,295000,289900,289700,299000,279900,259900,235000,228900,199000,225000,244000,229000,236450,219900,215000,209950,233500,229000,225000,225000,219000,199900,199900,212500,219000,220611,199000,225000,199900,195000,199900,230000,236250,215000,220000,217000,234000,229900,228500,227600,229950,239900,239950,249900,249900,249900,249900,249000,239000,239450,239900,239900,242450,249900,259000,230000,239000,232950,215000,209900,229000,229000,229500,230000,230000,239000,224950,219900,217000,215000,219000,224900,235000,235000,241450,247000,259000,249000,246000,250000,239000,229450,237000,225000,241773.5,232000,236450,235450,239000,239000,245000,244950,259900,260950,254950,259900
"Stone County","MS",,"28","131",1801,155000,160000,149900,149900,152450,149900,154500,158950,160000,164800,159950,150450,149900,152000,158000,158000,158000,159950,168950,158000,158000,155000,150000,158000,166000,164900,162450,152500,159900,154950,155000,154500,154900,150000,152450,150000,151000,165000,164450,166000,169000,149900,149900,144950,154500,139900,139000,125000,129900,127450,122000,118950,119000,119500,120000,129200,135000,135400,139900,148000,155000,159900,162450,159900,169450,169900,169900,169450,159900,159900,145000,149900,149900,149900,144500,138750,138750,139450,137000,139000,135000,134900,143649.5,135000,133000,142400,143447.5,144900,149950,158900,159900,159900,159900,159900,150950,137450,149900,154450,149900,146000,153900,153900,149900,149250,149700,149700,152000,149450,147500,141000,139000,139000
